id,order_id,product_id,qty,rate,amount
13152,1945,203,5,84.34,421.70
13153,1945,173,4,21.43,85.72
13154,1945,111,3,19.55,58.65
13155,1946,269,10,100,1000.00
13156,1946,186,20,17.80,356.00
13157,1946,90,2,284.30,568.60
13158,1946,129,10,22,220.00
13159,1946,162,15,5,75.00
13162,1947,203,5,84.34,421.70
13163,1947,193,1,72.83,72.83
13164,1947,67,15,27.25,408.75
13165,1947,147,15,1.5,22.50
13166,1948,165,5,75,375.00
13167,1948,173,5,21.43,107.15
13168,1948,318,1,285,285.00
13169,1948,111,5,19.55,97.75
13170,1949,161,10,27.5,275.00
13171,1950,184,1,540,540.00
13172,1950,276,30,19.75,592.50
13173,1951,171,10,30,300.00
13174,1951,57,10,21.43,214.30
13175,1951,318,1,285,285.00
13176,1952,64,60,26,1560.00
13177,1952,63,30,10,300.00
13178,1952,195,30,5.93,177.90
13184,1953,130,5,28.57,142.85
13185,1953,171,10,30,300.00
13186,1953,88,15,2.23,33.45
13187,1953,111,6,19.55,117.30
13188,1953,147,5,1.5,7.50
13189,1954,63,10,10,100.00
13190,1954,112,10,50,500.00
13191,1955,130,2,28.57,57.14
13192,1955,171,4,30,120.00
13193,1955,88,6,2.23,13.38
13194,1955,179,4,10.5,42.00
13195,1955,146,1,126.36,126.36
13211,1956,273,1,1008.30,1008.30
13212,1956,231,1,15,15.00
13213,1956,144,15,16.37,245.55
13214,1956,65,15,70,1050.00
13215,1956,148,14,41.4,579.60
13216,1957,34,6,37.5,225.00
13217,1957,284,6,6.65,39.90
13218,1957,57,5,21.43,107.15
13219,1957,99,1,145,145.00
13220,1958,171,14,30,420.00
13221,1958,111,15,19.55,293.25
13222,1958,127,1,260,260.00
13223,1958,226,15,21.5,322.50
13224,1958,265,1,80,80.00
13237,1960,165,5,75,375.00
13238,1960,88,15,2.23,33.45
13239,1960,174,16,6.41,102.56
13240,1960,130,5,28.57,142.85
13241,1960,304,5,170.93,854.65
13242,1961,273,1,1008.30,1008.30
13243,1961,231,1,15,15.00
13244,1962,65,11,70,770.00
13245,1962,111,6,19.55,117.30
13246,1963,63,15,10,150.00
13247,1963,97,15,1.51,22.65
13248,1963,148,15,41.4,621.00
13249,1963,273,1,1008.30,1008.30
13250,1963,231,1,15,15.00
13259,1964,63,10,10,100.00
13260,1964,203,5,84.34,421.70
13261,1964,266,10,250,2500.00
13262,1964,65,10,70,700.00
13263,1965,96,1,140,140.00
13264,1965,122,1,65.97,65.97
13265,1966,203,5,84.34,421.70
13266,1966,173,10,21.43,214.30
13267,1966,84,10,2.61,26.10
13268,1966,193,1,72.83,72.83
13296,1968,122,1,65.97,65.97
13297,1968,146,1,126.36,126.36
13298,1968,216,1,224.39,224.39
13299,1968,161,10,27.5,275.00
13300,1968,187,10,19.97,199.70
13305,1969,97,30,1.51,45.30
13306,1969,63,30,10,300.00
13307,1969,148,30,41.4,1242.00
13308,1969,104,10,10.13,101.30
13309,1969,106,1,275,275.00
13310,1970,122,1,65.97,65.97
13311,1970,146,1,126.36,126.36
13312,1970,129,30,22,660.00
13313,1970,216,1,224.39,224.39
13314,1970,319,30,27,810.00
13315,1970,40,10,13.22,132.20
13322,1967,332,6,262.91,1577.46
13323,1967,34,14,33.92,474.88
13324,1967,173,7,21.43,150.01
13325,1967,111,14,19.55,273.70
13326,1967,232,6,15,90.00
13531,1971,97,10,1.51,15.10
13532,1971,63,10,10,100.00
13533,1971,148,10,41.4,414.00
13534,1971,273,1,1008.30,1008.30
13535,1971,174,15,6.41,96.15
13536,1971,231,1,15,15.00
13537,1972,171,10,30,300.00
13538,1972,93,5,21.9,109.50
13539,1972,159,1,200,200.00
13543,1974,40,10,13.22,132.20
13544,1974,165,5,75,375.00
13545,1974,88,15,2.23,33.45
13546,1974,298,1,300,300.00
13547,1974,186,20,17.80,356.00
13548,1973,171,14,30,420.00
13549,1973,88,21,2.23,46.83
13550,1973,130,10,28.57,285.70
13551,1973,176,30,13.04,391.20
13552,1975,97,20,1.51,30.20
13553,1975,63,20,10,200.00
13554,1975,148,20,41.4,828.00
13555,1975,104,10,10.13,101.30
13556,1975,319,20,27,540.00
13557,1975,273,1,1008.30,1008.30
13558,1975,231,1,15,15.00
13559,1975,165,5,75,375.00
13560,1976,97,15,1.51,22.65
13561,1976,63,15,10,150.00
13562,1976,148,15,41.4,621.00
13563,1976,273,1,1008.30,1008.30
13564,1976,231,1,15,15.00
13565,1977,129,30,22,660.00
13573,1978,63,10,10,100.00
13574,1978,171,14,30,420.00
13575,1978,88,21,2.23,46.83
13576,1978,65,10,70,700.00
13577,1979,132,10,18,180.00
13578,1979,148,10,41.4,414.00
13579,1979,65,10,70,700.00
13585,1980,284,14,6.65,93.10
13586,1980,173,7,21.43,150.01
13587,1980,89,14,39.86,558.04
13603,1981,171,14,30,420.00
13604,1981,181,14,37.03,518.42
13605,1981,173,17,21.43,364.31
13606,1981,99,2,145,290.00
13607,1981,147,30,1.5,45.00
13608,1981,185,20,8.33,166.60
13628,1982,144,10,16.37,163.70
13629,1982,65,10,70,700.00
13630,1982,129,10,22,220.00
13631,1982,64,20,26,520.00
13632,1982,63,10,10,100.00
13633,1983,130,10,28.57,285.70
13634,1983,61,30,12,360.00
13635,1983,129,30,22,660.00
13636,1983,106,1,275,275.00
13641,1984,122,1,65.97,65.97
13642,1984,146,1,126.36,126.36
13643,1984,216,1,224.39,224.39
13644,1984,129,30,22,660.00
13645,1985,132,10,18,180.00
13646,1985,203,5,84.34,421.70
13647,1985,112,10,50,500.00
13648,1985,65,10,70,700.00
13649,1985,129,10,22,220.00
13650,1985,163,10,7,70.00
13651,1986,144,10,16.37,163.70
13652,1986,266,10,250,2500.00
13653,1986,65,10,70,700.00
13656,1987,231,1,15,15.00
13657,1987,273,1,1008.30,1008.30
13667,1988,144,30,16.37,491.10
13668,1988,148,14,41.4,579.60
13669,1988,273,1,1008.30,1008.30
13670,1988,65,20,70,1400.00
13671,1988,231,1,15,15.00
13674,1989,171,14,30,420.00
13675,1989,284,14,6.65,93.10
13676,1989,138,7,30,210.00
13677,1989,161,7,27.5,192.50
13678,1990,54,5,70.14,350.70
13679,1990,188,20,17.95,359.00
13680,1990,161,10,27.5,275.00
13681,1991,51,1,186.45,186.45
13682,1991,206,1,304.25,304.25
13683,1991,149,1,49.63,49.63
13689,1993,171,14,30,420.00
13690,1993,88,21,2.23,46.83
13691,1993,130,7,28.57,199.99
13692,1993,106,1,275,275.00
13693,1993,163,10,7,70.00
13694,1994,65,10,70,700.00
13695,1994,63,10,10,100.00
13696,1995,171,10,30,300.00
13697,1995,161,5,27.5,137.50
13698,1995,284,10,6.65,66.50
13699,1996,122,1,65.97,65.97
13700,1996,146,1,126.36,126.36
13701,1996,216,1,224.39,224.39
13702,1996,129,30,22,660.00
13703,1996,239,1,50,50.00
13708,1997,171,14,30,420.00
13709,1997,88,14,2.23,31.22
13710,1997,111,14,19.55,273.70
13711,1997,318,1,285,285.00
13712,1998,171,14,30,420.00
13713,1998,88,21,2.23,46.83
13714,1998,130,10,28.57,285.70
13715,1998,163,10,7,70.00
13721,2000,41,14,100,1400.00
13722,2000,173,7,21.43,150.01
13723,2000,318,1,285,285.00
13724,2000,111,7,19.55,136.85
13725,2000,115,7,6.73,47.11
13726,2000,123,1,209.20,209.20
13761,1999,332,3,262.91,788.73
13762,1999,173,4,21.43,85.72
13763,1999,34,8,33.92,271.36
13764,1999,111,8,19.55,156.40
13765,1999,233,3,20,60.00
13766,2001,332,6,262.91,1577.46
13767,2001,54,8,70.14,561.12
13768,2001,173,16,21.43,342.88
13769,2001,99,2,145,290.00
13770,2001,111,16,19.55,312.80
13771,2001,57,1,21.43,21.43
13772,2001,285,2,10.12,20.24
13773,2001,233,6,20,120.00
13774,2001,231,2,15,30.00
13775,2001,240,1,65,65.00
13776,2001,270,1,35,35.00
13785,2002,192,1,140.95,140.95
13786,2002,111,4,19.55,78.20
13787,2002,41,10,100,1000.00
13788,2002,185,15,8.33,124.95
13789,2003,51,1,186.45,186.45
13790,2003,206,1,304.25,304.25
13791,2003,96,1,140,140.00
13792,2003,233,1,20,20.00
13793,2003,153,1,67.19,67.19
13794,2004,132,10,18,180.00
13795,2004,97,10,1.51,15.10
13796,2004,104,10,10.13,101.30
13797,2004,178,20,6.67,133.40
13798,2004,319,20,27,540.00
13799,2005,132,10,18,180.00
13800,2005,112,10,50,500.00
13801,2005,65,10,70,700.00
13802,2006,132,30,18,540.00
13803,2006,65,30,70,2100.00
13804,2006,266,10,250,2500.00
13805,2007,171,14,30,420.00
13806,2007,88,21,2.23,46.83
13807,2007,130,10,28.57,285.70
13808,2007,185,20,8.33,166.60
13809,2008,165,5,75,375.00
13810,2008,88,15,2.23,33.45
13811,2008,174,30,6.41,192.30
13812,2008,304,1,170.93,170.93
13813,2009,34,10,33.92,339.20
13814,2009,174,30,6.41,192.30
13815,2009,161,10,27.5,275.00
13816,2009,151,3,21.15,63.45
13817,2009,231,1,15,15.00
13948,2010,332,2,262.91,525.82
13949,2010,303,2,136.87,273.74
13950,2010,161,2,27.5,55.00
13951,2010,233,1,20,20.00
13952,2010,258,1,105.73,105.73
13953,2010,270,1,35,35.00
13954,2010,234,1,100,100.00
13955,2010,237,1,60,60.00
13956,2010,116,2,77.67,155.34
13957,2010,40,1,13.22,13.22
13958,2010,174,2,6.41,12.82
13959,2011,174,30,6.41,192.30
13988,2012,165,5,75,375.00
13989,2012,88,15,2.23,33.45
13990,2012,40,9,13.22,118.98
13991,2012,304,19,170.93,3247.67
13992,2012,174,28,6.41,179.48
13993,2012,161,8,27.5,220.00
13994,2012,332,2,262.91,525.82
13995,2012,233,1,20,20.00
13996,2013,196,10,8.08,80.80
13997,2013,39,15,7.4,111.00
14001,2014,132,10,18,180.00
14002,2014,88,15,2.23,33.45
14003,2014,65,10,70,700.00
14004,2014,214,5,73.74,368.70
14046,2016,157,6,330,1980.00
14047,2016,171,16,30,480.00
14048,2016,173,8,21.43,171.44
14049,2016,111,16,19.55,312.80
14050,2016,318,1,285,285.00
14051,2016,233,8,20,160.00
14052,2016,169,2,100,200.00
14053,2016,239,1,50,50.00
14054,2016,246,1,50,50.00
14055,2017,75,1,475.84,475.84
14086,2019,64,30,26,780.00
14087,2019,334,30,7.83,234.90
14088,2019,196,15,8.08,121.20
14089,2020,144,5,16.37,81.85
14090,2020,148,5,41.4,207.00
14091,2020,65,5,70,350.00
14092,2020,130,5,28.57,142.85
14093,2021,34,10,33.92,339.20
14094,2021,146,1,126.36,126.36
14095,2021,216,1,224.39,224.39
14096,2021,122,1,65.97,65.97
14097,2018,206,1,304.25,304.25
14098,2018,153,1,67.19,67.19
14099,2018,156,1,185,185.00
14100,2018,246,1,50,50.00
14101,2018,239,1,50,50.00
14102,2022,203,5,84.34,421.70
14103,2022,144,30,16.37,491.10
14104,2022,199,60,1.5,90.00
14105,2022,69,1,731.2,731.20
14106,2023,165,5,75,375.00
14107,2023,88,15,2.23,33.45
14108,2023,129,30,22,660.00
14109,2023,163,20,7,140.00
14110,2023,130,10,28.57,285.70
14111,2023,123,1,209.20,209.20
14112,2023,70,1,117.58,117.58
14134,2025,289,2,195,390.00
14135,2025,153,1,67.19,67.19
14136,2025,161,5,27.5,137.50
14137,2025,149,1,49.63,49.63
14138,2024,130,10,28.57,285.70
14139,2024,129,30,22,660.00
14140,2024,174,30,6.41,192.30
14141,2024,34,10,33.92,339.20
14142,2024,162,20,5,100.00
14143,2024,61,30,12,360.00
14144,2024,119,10,1.42,14.20
14145,2015,63,10,10,100.00
14146,2015,112,10,50,500.00
14147,2015,65,10,70,700.00
14148,2015,64,30,26,780.00
14149,2015,132,15,18,270.00
14150,2026,63,5,10,50.00
14151,2026,112,10,50,500.00
14152,2026,65,6,70,420.00
14153,2027,284,14,6.65,93.10
14154,2027,89,14,39.86,558.04
14155,2027,204,15,30.75,461.25
14156,1630,144,30,16.37,491.10
14157,1630,267,60,45,2700.00
14158,1630,69,1,731.2,731.20
14159,1630,186,20,17.80,356.00
14160,2028,69,1,731.2,731.20
14161,2028,40,10,13.22,132.20
14162,2028,174,30,6.41,192.30
14202,2029,40,10,13.22,132.20
14203,2029,165,5,75,375.00
14204,2029,88,15,2.23,33.45
14205,2029,174,30,6.41,192.30
14206,2029,161,10,27.5,275.00
14207,2029,258,1,105.73,105.73
14208,2029,116,2,85,170.00
14209,2030,144,20,16.37,327.40
14210,2030,61,15,12,180.00
14211,2030,129,20,22,440.00
14212,2030,40,10,13.22,132.20
14218,2032,226,10,21.5,215.00
14219,2032,122,1,65.97,65.97
14220,2032,149,1,49.63,49.63
14226,2035,280,1,137.44,137.44
14227,2035,276,30,19.75,592.50
14231,2037,132,15,18,270.00
14232,2037,65,15,70,1050.00
14233,2037,112,10,50,500.00
14234,2033,130,10,28.57,285.70
14235,2033,185,20,8.33,166.60
14236,2033,166,15,16.08,241.20
14237,2033,139,10,19.5,195.00
14238,2038,34,6,33.92,203.52
14239,2038,57,3,21.43,64.29
14251,2039,269,14,100,1400.00
14252,2039,284,14,6.65,93.10
14253,2039,156,1,185,185.00
14254,2039,219,1,85.67,85.67
14255,2040,171,14,30,420.00
14256,2040,88,14,2.23,31.22
14257,2040,318,1,285,285.00
14258,2040,147,15,1.5,22.50
14259,2041,334,60,7.83,469.80
14263,2042,132,10,18,180.00
14264,2042,142,10,14.11,141.10
14265,2042,129,10,22,220.00
14266,2036,148,5,41.4,207.00
14267,2036,129,5,22,110.00
14268,2036,106,1,275,275.00
14269,2034,226,10,21.5,215.00
14270,2034,149,1,49.63,49.63
14271,2031,40,10,13.22,132.20
14272,2031,174,30,6.41,192.30
14273,2031,97,20,1.51,30.20
14274,2031,148,20,41.4,828.00
14275,2031,106,1,275,275.00
14276,2043,55,14,47.21,660.94
14277,2043,173,7,21.43,150.01
14278,2043,318,1,285,285.00
14279,2043,87,21,10.94,229.74
14280,2044,147,15,1.5,22.50
14282,2044,186,20,17.80,356.00
14284,2046,303,7,136.87,958.09
14285,2047,203,7,84.34,590.38
14286,2047,284,14,6.65,93.10
14287,2047,156,1,185,185.00
14288,2048,97,20,1.51,30.20
14289,2048,61,20,12,240.00
14290,2048,129,20,22,440.00
14291,2048,174,30,6.41,192.30
14292,2049,40,10,13.22,132.20
14293,2049,99,1,145,145.00
14294,2049,104,10,10.13,101.30
14295,2050,97,10,1.51,15.10
14296,2050,40,10,13.22,132.20
14297,2050,129,10,22,220.00
14298,2050,319,10,27,270.00
14299,2050,148,10,41.4,414.00
14300,2051,171,16,30,480.00
14301,2051,173,8,21.43,171.44
14302,2051,111,16,19.55,312.80
14307,2053,165,5,75,375.00
14308,2053,175,10,16,160.00
14309,2053,173,10,21.43,214.30
14310,2053,87,15,10.94,164.10
14311,2053,99,1,145,145.00
14316,2052,171,10,30,300.00
14317,2052,80,10,7.90,79.00
14318,2052,173,5,21.43,107.15
14319,2052,111,10,19.55,195.50
14320,2054,122,1,65.97,65.97
14321,2054,142,30,14.11,423.30
14322,2054,288,30,19.5,585.00
14327,2055,63,30,10,300.00
14328,2055,104,10,10.13,101.30
14329,2055,99,1,145,145.00
14330,2055,122,1,65.97,65.97
14331,2055,106,1,275,275.00
14332,2056,34,14,33.92,474.88
14333,2056,173,7,21.43,150.01
14334,2056,336,7,21.14,147.98
14335,2056,276,30,19.75,592.50
14336,2056,39,60,7.4,444.00
14337,2057,203,5,84.34,421.70
14338,2057,173,10,21.43,214.30
14339,2057,185,30,8.33,249.90
14340,2057,193,1,72.83,72.83
14341,2058,340,1,125,125.00
14342,2058,115,15,6.73,100.95
14348,2060,277,60,30,1800.00
14349,2060,196,30,8.08,242.40
14350,2060,334,60,7.83,469.80
14427,2064,41,10,100,1000.00
14428,2064,185,15,8.33,124.95
14429,2064,99,1,145,145.00
14430,2064,288,15,19.5,292.50
14447,2062,41,14,100,1400.00
14448,2062,173,7,21.43,150.01
14449,2062,288,30,19.5,585.00
14450,2062,146,1,126.36,126.36
14451,2062,219,1,85.67,85.67
14452,2062,239,5,50,250.00
14453,2062,246,4,50,200.00
14454,2062,265,1,80,80.00
14455,2062,101,1,83.07,83.07
14477,2065,97,20,1.51,30.20
14478,2065,148,10,41.4,414.00
14479,2065,214,5,73.74,368.70
14480,2065,88,15,2.23,33.45
14481,2065,174,30,6.41,192.30
14482,2065,63,15,10,150.00
14483,2065,273,1,1008.30,1008.30
14484,2065,231,1,15,15.00
14485,2067,144,5,16.37,81.85
14486,2067,267,10,45,450.00
14487,2067,218,10,2.24,22.40
14488,2067,69,1,731.2,731.20
14494,2068,171,14,30,420.00
14495,2068,88,21,2.23,46.83
14496,2068,179,20,10.5,210.00
14497,2068,57,10,21.43,214.30
14498,2068,63,20,10,200.00
14499,2069,97,30,1.51,45.30
14500,2069,61,20,12,240.00
14501,2069,129,20,22,440.00
14502,2069,39,20,7.4,148.00
14503,2070,144,11,16.37,180.07
14504,2070,266,10,250,2500.00
14505,2070,65,11,70,770.00
14506,2070,203,5,84.34,421.70
14516,2071,144,10,16.37,163.70
14517,2071,65,10,70,700.00
14518,2071,266,10,250,2500.00
14519,2071,129,10,22,220.00
14520,2071,90,2,284.30,568.60
14521,2059,213,2,410.49,820.98
14522,2059,171,14,30,420.00
14523,2059,57,7,21.43,150.01
14524,2059,175,14,16,224.00
14525,2059,233,2,20,40.00
14526,2061,157,4,330,1320.00
14527,2061,49,2,212.23,424.46
14528,2061,323,4,212.23,848.92
14529,2061,240,2,65,130.00
14530,2061,233,4,20,80.00
14531,2061,154,6,46.45,278.70
14532,2061,270,4,35,140.00
14540,2072,219,1,85.67,85.67
14541,2072,246,1,50,50.00
14542,2072,239,1,50,50.00
14543,2072,122,1,65.97,65.97
14544,2072,146,1,126.36,126.36
14545,2072,62,30,13,390.00
14546,2072,34,10,33.92,339.20
14547,2073,147,15,1.5,22.50
14548,2073,223,20,16.43,328.60
14549,2073,59,15,21.43,321.45
14556,2074,40,1,13.22,13.22
14557,2074,174,30,6.41,192.30
14558,2074,106,1,275,275.00
14559,2074,104,10,10.13,101.30
14560,2074,131,30,26,780.00
14561,2074,273,1,1008.30,1008.30
14562,2074,231,1,15,15.00
14563,2075,273,1,1008.30,1008.30
14564,2075,231,1,15,15.00
14565,2076,122,1,65.97,65.97
14566,2076,146,1,126.36,126.36
14567,2076,216,1,224.39,224.39
14568,2077,34,10,33.92,339.20
14569,2077,284,1,6.65,6.65
14570,2077,57,5,21.43,107.15
14571,2078,171,10,30,300.00
14572,2078,175,5,16,80.00
14578,2079,171,14,30,420.00
14579,2079,88,21,2.23,46.83
14580,2079,130,10,28.57,285.70
14581,2079,111,20,19.55,391.00
14582,2079,129,10,22,220.00
14625,2080,185,30,8.33,249.90
14626,2080,173,10,21.43,214.30
14627,2080,336,10,21.14,211.40
14628,2080,256,30,130,3900.00
14629,2080,276,30,19.75,592.50
14630,2080,34,14,33.92,474.88
14631,2080,111,7,19.55,136.85
14632,2080,156,1,185,185.00
14633,2080,57,7,21.43,150.01
14634,2080,171,14,30,420.00
14635,2080,87,21,10.94,229.74
14636,2080,161,30,27.5,825.00
14637,2080,277,10,30,300.00
14638,2081,142,30,14.11,423.30
14639,2081,129,15,22,330.00
14640,2081,174,30,6.41,192.30
14644,2082,171,10,30,300.00
14645,2082,88,10,2.23,22.30
14646,2082,84,84,2.61,219.24
14647,2082,173,5,21.43,107.15
14648,2083,185,10,8.33,83.30
14656,2084,144,15,16.37,245.55
14657,2084,203,5,84.34,421.70
14658,2084,148,14,41.4,579.60
14659,2084,65,15,70,1050.00
14660,2084,129,15,22,330.00
14668,2085,173,7,21.43,150.01
14669,2085,54,7,70.14,490.98
14670,2085,87,21,10.94,229.74
14671,2085,185,14,8.33,116.62
14672,2086,144,10,16.37,163.70
14673,2086,266,10,250,2500.00
14683,2087,40,10,13.22,132.20
14684,2087,318,1,285,285.00
14685,2087,106,2,275,550.00
14716,2088,213,3,410.49,1231.47
14717,2088,171,14,30,420.00
14718,2088,173,7,21.43,150.01
14719,2088,284,14,6.65,93.10
14720,2088,149,1,49.63,49.63
14721,2088,233,3,20,60.00
14722,2089,273,1,1008.30,1008.30
14723,2089,231,1,15,15.00
14724,2089,132,10,18,180.00
14726,2090,342,120,10.28,1233.60
14727,2090,135,60,2.8,168.00
14728,2091,173,7,21.43,150.01
14729,2091,185,21,8.33,174.93
14730,2091,318,1,285,285.00
14731,2091,276,30,19.75,592.50
14740,2092,171,8,30,240.00
14741,2092,88,12,2.23,26.76
14742,2092,166,10,16.08,160.80
14743,2092,111,6,19.55,117.30
14744,2092,130,5,28.57,142.85
14752,2093,273,1,1008.30,1008.30
14753,2093,144,15,16.37,245.55
14754,2093,148,14,41.4,579.60
14755,2093,65,15,70,1050.00
14756,2093,231,1,15,15.00
14765,1607,234,1,100,100.00
14766,1607,169,1,100,100.00
14767,1607,232,1,15,15.00
14768,1607,111,11,19.55,215.05
14769,1607,173,6,21.43,128.58
14770,1607,41,10,100,1000.00
14771,1607,270,3,35,105.00
14772,1607,322,3,430,1290.00
14773,2094,84,30,2.61,78.30
14774,2094,314,15,1.75,26.25
14775,2094,153,1,67.19,67.19
14776,2094,60,14,25,350.00
14777,2095,171,14,30,420.00
14778,2095,173,7,21.43,150.01
14779,2095,318,1,285,285.00
14780,2095,111,7,19.55,136.85
14781,2096,81,10,2.84,28.40
14782,2097,171,14,30,420.00
14783,2097,161,7,27.5,192.50
14802,2099,165,2,75,150.00
14803,2099,175,4,16,64.00
14804,2099,173,4,21.43,85.72
14805,2099,87,6,10.94,65.64
14806,2099,99,1,145,145.00
14807,2099,185,4,8.33,33.32
14808,2100,63,30,10,300.00
14809,2100,178,20,6.67,133.40
14810,2100,174,30,6.41,192.30
14811,2100,99,2,145,290.00
14812,2100,129,30,22,660.00
14813,2098,294,3,480,1440.00
14814,2098,171,16,30,480.00
14815,2098,181,16,37.03,592.48
14816,2098,173,8,21.43,171.44
14817,2098,119,10,1.42,14.20
14818,2098,234,1,100,100.00
14819,2098,237,1,60,60.00
14820,2098,309,3,30,90.00
14824,2101,171,6,30,180.00
14825,2101,173,6,21.43,128.58
14826,2101,185,6,8.33,49.98
14827,2101,39,10,7.4,74.00
14828,2101,59,10,21.43,214.30
14829,2102,273,1,1008.30,1008.30
14830,2102,231,1,15,15.00
14831,2103,171,14,30,420.00
14832,2103,284,14,6.65,93.10
14833,2103,161,7,27.5,192.50
14840,2104,41,20,100,2000.00
14841,2104,111,20,19.55,391.00
14842,2104,130,10,28.57,285.70
14843,2104,318,1,285,285.00
14844,2104,233,6,20,120.00
14845,2104,198,50,2.48,124.00
14846,2104,213,6,410.49,2462.94
14852,2105,273,1,1008.30,1008.30
14853,2105,231,1,15,15.00
14854,2106,63,11,10,110.00
14855,2106,344,10,282.2,2822.00
14856,2106,65,11,70,770.00
14857,2106,40,10,13.22,132.20
14858,2107,132,10,18,180.00
14859,2107,344,10,282.2,2822.00
14860,2107,65,10,70,700.00
14872,2108,132,15,18,270.00
14873,2108,148,14,41.4,579.60
14874,2108,65,15,70,1050.00
14875,2108,273,1,1008.30,1008.30
14876,2108,231,1,15,15.00
14881,2109,171,14,30,420.00
14882,2109,88,21,2.23,46.83
14883,2109,130,10,28.57,285.70
14884,2109,163,10,7,70.00
14885,2110,144,30,16.37,491.10
14886,2110,129,30,22,660.00
14887,2111,315,2,20.6,41.20
14888,2111,170,1,4.43,4.43
14889,2111,173,1,21.43,21.43
14890,2112,288,30,19.5,585.00
14891,2112,173,15,21.43,321.45
14892,2113,239,2,50,100.00
14893,2113,219,1,85.67,85.67
14894,2113,246,2,50,100.00
14895,2114,219,1,85.67,85.67
14896,2114,75,1,475.84,475.84
14897,2114,156,1,185,185.00
14898,2114,239,1,50,50.00
14910,2115,171,14,30,420.00
14911,2115,88,21,2.23,46.83
14912,2115,179,20,10.5,210.00
14913,2115,130,7,28.57,199.99
14914,2115,163,20,7,140.00
14920,2116,130,10,28.57,285.70
14921,2116,203,5,84.34,421.70
14922,2116,111,10,19.55,195.50
14923,2116,106,1,275,275.00
14928,2117,97,10,1.51,15.10
14929,2117,40,10,13.22,132.20
14930,2117,61,10,12,120.00
14931,2117,129,10,22,220.00
14936,2118,165,5,75,375.00
14937,2118,173,5,21.43,107.15
14938,2118,111,5,19.55,97.75
14939,2118,185,15,8.33,124.95
14953,2119,273,1,1008.30,1008.30
14954,2119,144,15,16.37,245.55
14955,2119,148,14,41.4,579.60
14956,2119,65,15,70,1050.00
14957,2119,231,1,15,15.00
14959,2120,286,1,117,117.00
14960,2120,270,1,35,35.00
14961,2121,111,10,19.55,195.50
14962,2121,173,10,21.43,214.30
14963,2121,127,1,260,260.00
14964,2121,318,1,285,285.00
14965,2122,203,7,84.34,590.38
14966,2122,173,7,21.43,150.01
14967,2122,162,7,5,35.00
14968,2122,161,7,27.5,192.50
14969,2122,288,30,19.5,585.00
14970,2123,286,1,117,117.00
14971,2123,209,1,106.26,106.26
14972,2123,206,1,304.25,304.25
14973,2123,149,1,49.63,49.63
14974,2123,233,2,20,40.00
14975,2124,165,7,75,525.00
14976,2124,138,7,30,210.00
14977,2124,161,7,27.5,192.50
14978,2125,129,30,22,660.00
14979,2125,94,57,27.5,1567.50
14980,2125,90,4,284.30,1137.20
14981,2125,147,30,1.5,45.00
14982,2126,122,1,65.97,65.97
14983,2126,146,1,126.36,126.36
14984,2126,216,1,224.39,224.39
14985,2126,61,30,12,360.00
14986,2127,203,5,84.34,421.70
14987,2128,176,30,13.04,391.20
14988,2128,130,10,28.57,285.70
14989,2129,273,3,1008.30,3024.90
14990,2130,185,21,8.33,174.93
14991,2130,55,10,47.21,472.10
14998,2131,203,5,84.34,421.70
14999,2131,84,5,2.61,13.05
15000,2132,34,14,33.92,474.88
15001,2132,173,7,21.43,150.01
15002,2133,213,6,410.49,2462.94
15003,2133,171,16,30,480.00
